cycle number	Ecell/V	<I>/mA	time/s	
1.000000000000000E+000	2.5334820E-001	7.901651633584930E-001	1.402041766593407E+004
1.000000000000000E+000	2.5411284E-001	7.904149016640218E-001	1.402056966594129E+004
1.000000000000000E+000	2.5493822E-001	7.908387715018748E-001	1.402072366594861E+004
1.000000000000000E+000	2.5563928E-001	7.913053094450841E-001	1.402087566595583E+004
1.000000000000000E+000	2.5644138E-001	7.914250031096177E-001	1.402102766596305E+004
1.000000000000000E+000	2.5717732E-001	7.918068541593364E-001	1.402118166597036E+004
1.000000000000000E+000	2.5796330E-001	7.920715115196684E-001	1.402133366597758E+004
1.000000000000000E+000	2.5872314E-001	7.922740287607652E-001	1.402148566598480E+004
1.000000000000000E+000	2.5950006E-001	7.926049279332608E-001	1.402163966599212E+004
1.000000000000000E+000	2.6019791E-001	7.928889154759737E-001	1.402179166599934E+004
1.000000000000000E+000	2.6104617E-001	7.931501225369875E-001	1.402194366600655E+004
1.000000000000000E+000	2.6173788E-001	7.933866398570413E-001	1.402209566601377E+004
1.000000000000000E+000	2.6256037E-001	7.935866759501109E-001	1.402224966602109E+004
1.000000000000000E+000	2.6332536E-001	7.937632957320702E-001	1.402240166602831E+004
1.000000000000000E+000	2.6406226E-001	7.940765373687988E-001	1.402255366603553E+004
1.000000000000000E+000	2.6483792E-001	7.944374367664508E-001	1.402270766604284E+004
1.000000000000000E+000	2.6560742E-001	7.947214042082997E-001	1.402285966605006E+004
1.000000000000000E+000	2.6630139E-001	7.948098822171850E-001	1.402301166605728E+004
1.000000000000000E+000	2.6712093E-001	7.952305776540367E-001	1.402316566606460E+004
1.000000000000000E+000	2.6789075E-001	7.955158077337430E-001	1.402331766607182E+004
1.000000000000000E+000	2.6864222E-001	7.957433017899884E-001	1.402346966607904E+004
1.000000000000000E+000	2.6943463E-001	7.961240765536139E-001	1.402362366608635E+004
1.000000000000000E+000	2.7015084E-001	7.963420692962147E-001	1.402377566609357E+004
1.000000000000000E+000	2.7093619E-001	7.965592167207169E-001	1.402392766610079E+004
1.000000000000000E+000	2.7167180E-001	7.968530832621905E-001	1.402407966610801E+004
1.000000000000000E+000	2.7247459E-001	7.970206557273567E-001	1.402423366611532E+004
1.000000000000000E+000	2.7317598E-001	7.971792315379389E-001	1.402438566612254E+004
1.000000000000000E+000	2.7397519E-001	7.977583292147603E-001	1.402453766612976E+004
1.000000000000000E+000	2.7478537E-001	7.980619773739805E-001	1.402469166613708E+004
1.000000000000000E+000	2.7552646E-001	7.983600794396555E-001	1.402484366614430E+004
1.000000000000000E+000	2.7622950E-001	7.984843145384168E-001	1.402499566615152E+004
1.000000000000000E+000	2.7705905E-001	7.987846137750757E-001	1.402514966615883E+004
1.000000000000000E+000	2.7784467E-001	7.990153428315421E-001	1.402530166616605E+004
1.000000000000000E+000	2.7856517E-001	7.992572203383245E-001	1.402545366617327E+004
1.000000000000000E+000	2.7934885E-001	7.996795018589626E-001	1.402560766618059E+004
1.000000000000000E+000	2.8009900E-001	8.000594392261825E-001	1.402575966618781E+004
1.000000000000000E+000	2.8083462E-001	8.001300845321317E-001	1.402591166619502E+004
1.000000000000000E+000	2.8166902E-001	8.003936519615102E-001	1.402606366620224E+004
1.000000000000000E+000	2.8235844E-001	8.005347956556470E-001	1.402621766620956E+004
1.000000000000000E+000	2.8310475E-001	8.006909048093149E-001	1.402636966621678E+004
1.000000000000000E+000	2.8388456E-001	8.011260573998693E-001	1.402652166622400E+004
1.000000000000000E+000	2.8463989E-001	8.013871687985681E-001	1.402667566623131E+004
1.000000000000000E+000	2.8539550E-001	8.016220099560982E-001	1.402682766623853E+004
1.000000000000000E+000	2.8620794E-001	8.017769438810065E-001	1.402697966624575E+004
1.000000000000000E+000	2.8693774E-001	8.019321207087984E-001	1.402713366625307E+004
1.000000000000000E+000	2.8773859E-001	8.022830241754573E-001	1.402728566626029E+004
1.000000000000000E+000	2.8848842E-001	8.025481987666030E-001	1.402743766626751E+004
1.000000000000000E+000	2.8928116E-001	8.027750244342321E-001	1.402759166627482E+004
1.000000000000000E+000	2.9001743E-001	8.031099911089958E-001	1.402774366628204E+004
1.000000000000000E+000	2.9077822E-001	8.032045061122055E-001	1.402789566628926E+004
1.000000000000000E+000	2.9158777E-001	8.034649035812658E-001	1.402804766629648E+004
1.000000000000000E+000	2.9232177E-001	8.036836572253154E-001	1.402820166630379E+004
1.000000000000000E+000	2.9306707E-001	8.041446208604892E-001	1.402835366631101E+004
1.000000000000000E+000	2.9382688E-001	8.045398500034766E-001	1.402850566631823E+004
1.000000000000000E+000	2.9458866E-001	8.048713467142754E-001	1.402865966632555E+004
1.000000000000000E+000	2.9532814E-001	8.049737888909654E-001	1.402881166633277E+004
1.000000000000000E+000	2.9609153E-001	8.051653631397926E-001	1.402896366633999E+004
1.000000000000000E+000	2.9692689E-001	8.053185246902279E-001	1.402911766634730E+004
1.000000000000000E+000	2.9765216E-001	8.055776438001887E-001	1.402926966635452E+004
1.000000000000000E+000	2.9839295E-001	8.059981181798861E-001	1.402942166636174E+004
1.000000000000000E+000	2.9916084E-001	8.061591575415115E-001	1.402957566636906E+004
1.000000000000000E+000	2.9995650E-001	8.064244994741003E-001	1.402972766637628E+004
1.000000000000000E+000	3.0069214E-001	8.066312128315891E-001	1.402987966638349E+004
1.000000000000000E+000	3.0147198E-001	8.069128400670146E-001	1.403003166639071E+004
1.000000000000000E+000	3.0219564E-001	8.070576116268198E-001	1.403018566639803E+004
1.000000000000000E+000	3.0298549E-001	8.073125711491720E-001	1.403033766640525E+004
1.000000000000000E+000	3.0372143E-001	8.076323859864751E-001	1.403048966641247E+004
1.000000000000000E+000	3.0452126E-001	8.079476486673416E-001	1.403064366641978E+004
1.000000000000000E+000	3.0525693E-001	8.080664420504737E-001	1.403079566642700E+004
1.000000000000000E+000	3.0605933E-001	8.082722477806792E-001	1.403094766643422E+004
1.000000000000000E+000	3.0683950E-001	8.085063004067958E-001	1.403110166644154E+004
1.000000000000000E+000	3.0755121E-001	8.086270323716782E-001	1.403125366644876E+004
1.000000000000000E+000	3.0832687E-001	8.089703899356744E-001	1.403140566645598E+004
1.000000000000000E+000	3.0906022E-001	8.091638944519612E-001	1.403155966646329E+004
1.000000000000000E+000	3.0984974E-001	8.093290049888058E-001	1.403171166647051E+004
1.000000000000000E+000	3.1063056E-001	8.094819897319026E-001	1.403186366647773E+004
1.000000000000000E+000	3.1142008E-001	8.096564766412193E-001	1.403201566648495E+004
1.000000000000000E+000	3.1216377E-001	8.098230441068139E-001	1.403216966649226E+004
1.000000000000000E+000	3.1291908E-001	8.101298050645234E-001	1.403232166649948E+004
1.000000000000000E+000	3.1363565E-001	8.105852593530403E-001	1.403247366650670E+004
1.000000000000000E+000	3.1443095E-001	8.108748467486411E-001	1.403262766651402E+004
1.000000000000000E+000	3.1519860E-001	8.108477534974869E-001	1.403277966652124E+004
1.000000000000000E+000	3.1597388E-001	8.112043621197387E-001	1.403293166652846E+004
1.000000000000000E+000	3.1672949E-001	8.114989101188783E-001	1.403308566653577E+004
1.000000000000000E+000	3.1750968E-001	8.116112465793552E-001	1.403323766654299E+004
1.000000000000000E+000	3.1821075E-001	8.117679906202007E-001	1.403338966655021E+004
1.000000000000000E+000	3.1902707E-001	8.120154841722318E-001	1.403354366655753E+004
1.000000000000000E+000	3.1977397E-001	8.121548626545714E-001	1.403369566656474E+004
1.000000000000000E+000	3.2056865E-001	8.125281634476593E-001	1.403384766657196E+004
1.000000000000000E+000	3.2129011E-001	8.126879893417789E-001	1.403399966657918E+004
1.000000000000000E+000	3.2204765E-001	8.127771024297774E-001	1.403415366658650E+004
1.000000000000000E+000	3.2283849E-001	8.131067669956966E-001	1.403430566659372E+004
1.000000000000000E+000	3.2360801E-001	8.134537324379145E-001	1.403445766660094E+004
1.000000000000000E+000	3.2432553E-001	8.137160846461882E-001	1.403461166660825E+004
1.000000000000000E+000	3.2511213E-001	8.137892569203702E-001	1.403476366661547E+004
1.000000000000000E+000	3.2587782E-001	8.140504298256190E-001	1.403491566662269E+004
1.000000000000000E+000	3.2672182E-001	8.142696811579810E-001	1.403506966663001E+004
1.000000000000000E+000	3.2740808E-001	8.144264435112039E-001	1.403522166663723E+004
1.000000000000000E+000	3.2817855E-001	8.148305811493994E-001	1.403537366664445E+004
1.000000000000000E+000	3.2886770E-001	8.150167534830146E-001	1.403552766665176E+004
1.000000000000000E+000	3.2967207E-001	8.150060267669677E-001	1.403567966665898E+004
1.000000000000000E+000	3.3049193E-001	8.153665029210415E-001	1.403583166666620E+004
1.000000000000000E+000	3.3120367E-001	8.155384343161067E-001	1.403598366667342E+004
1.000000000000000E+000	3.3201060E-001	8.155794822517120E-001	1.403613766668073E+004
1.000000000000000E+000	3.3276141E-001	8.160234812289406E-001	1.403628966668795E+004
1.000000000000000E+000	3.3354095E-001	8.162913326549175E-001	1.403644166669517E+004
1.000000000000000E+000	3.3428237E-001	8.165244451294329E-001	1.403659566670249E+004
1.000000000000000E+000	3.3501637E-001	8.167554645142596E-001	1.403674766670971E+004
1.000000000000000E+000	3.3573648E-001	8.169883761110004E-001	1.403689966671693E+004
1.000000000000000E+000	3.3659571E-001	8.171657929916712E-001	1.403705366672424E+004
1.000000000000000E+000	3.3733684E-001	8.174660348396658E-001	1.403720566673146E+004
1.000000000000000E+000	3.3813700E-001	8.177906149688576E-001	1.403735766673868E+004
1.000000000000000E+000	3.3885038E-001	8.179568825180539E-001	1.403751166674600E+004
1.000000000000000E+000	3.3964053E-001	8.180229875326717E-001	1.403766366675321E+004
1.000000000000000E+000	3.4036162E-001	8.183469522822975E-001	1.403781566676043E+004
1.000000000000000E+000	3.4111303E-001	8.185432490388869E-001	1.403796766676765E+004
1.000000000000000E+000	3.4190518E-001	8.186048978560150E-001	1.403812166677497E+004
1.000000000000000E+000	3.4261590E-001	8.190370558802531E-001	1.403827366678219E+004
1.000000000000000E+000	3.4342644E-001	8.192794014998572E-001	1.403842566678941E+004
1.000000000000000E+000	3.4420562E-001	8.194872906793602E-001	1.403857966679672E+004
1.000000000000000E+000	3.4498447E-001	8.196819381094800E-001	1.403873166680394E+004
1.000000000000000E+000	3.4572881E-001	8.198480687389864E-001	1.403888366681116E+004
1.000000000000000E+000	3.4649444E-001	8.199573534102438E-001	1.403903766681848E+004
1.000000000000000E+000	3.4724042E-001	8.203262299805214E-001	1.403918966682570E+004
1.000000000000000E+000	3.4801120E-001	8.205562595984723E-001	1.403934166683292E+004
1.000000000000000E+000	3.4875938E-001	8.207324820045008E-001	1.403949566684023E+004
1.000000000000000E+000	3.4954956E-001	8.208483457827047E-001	1.403964766684745E+004
1.000000000000000E+000	3.5029975E-001	8.210938887570318E-001	1.403979966685467E+004
1.000000000000000E+000	3.5104084E-001	8.212606689742206E-001	1.403995166686189E+004
1.000000000000000E+000	3.5181776E-001	8.214871635185048E-001	1.404010566686920E+004
1.000000000000000E+000	3.5258889E-001	8.219074399518043E-001	1.404025766687642E+004
1.000000000000000E+000	3.5334384E-001	8.221609171750366E-001	1.404040966688364E+004
1.000000000000000E+000	3.5411951E-001	8.222617333366671E-001	1.404056366689096E+004
1.000000000000000E+000	3.5485867E-001	8.225234397261687E-001	1.404071566689818E+004
1.000000000000000E+000	3.5560882E-001	8.226775242674442E-001	1.404086766690540E+004
1.000000000000000E+000	3.5642835E-001	8.228105078309582E-001	1.404102166691271E+004
1.000000000000000E+000	3.5716915E-001	8.232039224871135E-001	1.404117366691993E+004
1.000000000000000E+000	3.5791475E-001	8.235133842541114E-001	1.404132566692715E+004
1.000000000000000E+000	3.5869202E-001	8.236188748611522E-001	1.404147966693447E+004
1.000000000000000E+000	3.5945770E-001	8.237934604252253E-001	1.404163166694168E+004
1.000000000000000E+000	3.6020812E-001	8.239753784337003E-001	1.404178366694890E+004
1.000000000000000E+000	3.6093923E-001	8.241243593185352E-001	1.404193566695612E+004
1.000000000000000E+000	3.6178106E-001	8.242877311830092E-001	1.404208966696344E+004
1.000000000000000E+000	3.6254704E-001	8.245761589402321E-001	1.404224166697066E+004
1.000000000000000E+000	3.6326778E-001	8.249047965299903E-001	1.404239366697788E+004
1.000000000000000E+000	3.6401954E-001	8.250626354223112E-001	1.404254766698519E+004
1.000000000000000E+000	3.6481100E-001	8.251936734071652E-001	1.404269966699241E+004
1.000000000000000E+000	3.6556661E-001	8.254460427796708E-001	1.404285166699963E+004
1.000000000000000E+000	3.6634228E-001	8.255496440538188E-001	1.404300566700695E+004
1.000000000000000E+000	3.6709371E-001	8.259398670609723E-001	1.404315766701417E+004
1.000000000000000E+000	3.6787355E-001	8.261943162970695E-001	1.404330966702139E+004
1.000000000000000E+000	3.6863598E-001	8.261436132814470E-001	1.404346366702870E+004
1.000000000000000E+000	3.6940610E-001	8.264520141607965E-001	1.404361566703592E+004
1.000000000000000E+000	3.7010235E-001	8.266742051485281E-001	1.404376766704314E+004
1.000000000000000E+000	3.7085316E-001	8.267451277225160E-001	1.404391966705036E+004
1.000000000000000E+000	3.7166071E-001	8.270437592243551E-001	1.404407366705767E+004
1.000000000000000E+000	3.7244606E-001	8.273887445657255E-001	1.404422566706489E+004
1.000000000000000E+000	3.7313715E-001	8.276414821312641E-001	1.404437766707211E+004
1.000000000000000E+000	3.7396118E-001	8.278005873605547E-001	1.404453166707943E+004
1.000000000000000E+000	3.7474975E-001	8.279979739259637E-001	1.404468366708665E+004
1.000000000000000E+000	3.7544537E-001	8.281759659408552E-001	1.404483566709387E+004
1.000000000000000E+000	3.7625617E-001	8.282859492218204E-001	1.404498966710118E+004
1.000000000000000E+000	3.7702119E-001	8.286778972652109E-001	1.404514166710840E+004
1.000000000000000E+000	3.7776229E-001	8.290231171341089E-001	1.404529366711562E+004
1.000000000000000E+000	3.7851015E-001	8.289916090824274E-001	1.404544766712293E+004
1.000000000000000E+000	3.7929550E-001	8.292514603733316E-001	1.404559966713015E+004
1.000000000000000E+000	3.8006598E-001	8.294212286833842E-001	1.404575166713737E+004
1.000000000000000E+000	3.8081005E-001	8.293680702228858E-001	1.404590466714464E+004
1.000000000000000E+000	3.8159466E-001	8.296541485246243E-001	1.404605766715191E+004
1.000000000000000E+000	3.8228539E-001	8.299283712439269E-001	1.404620966715913E+004
1.000000000000000E+000	3.8306171E-001	8.301592886587486E-001	1.404636166716635E+004
1.000000000000000E+000	3.8385576E-001	8.303787904579973E-001	1.404651566717366E+004
1.000000000000000E+000	3.8458461E-001	8.304613676244941E-001	1.404666766718088E+004
1.000000000000000E+000	3.8539317E-001	8.306849616594968E-001	1.404681966718810E+004
1.000000000000000E+000	3.8611102E-001	8.308868896853028E-001	1.404697366719542E+004
1.000000000000000E+000	3.8689086E-001	8.312298488002750E-001	1.404712566720264E+004
1.000000000000000E+000	3.8766557E-001	8.314286798971580E-001	1.404727766720986E+004
1.000000000000000E+000	3.8841438E-001	8.313469988069286E-001	1.404743166721717E+004
1.000000000000000E+000	3.8921908E-001	8.316341175913697E-001	1.404758366722439E+004
1.000000000000000E+000	3.8997021E-001	8.318062979440080E-001	1.404773566723161E+004
1.000000000000000E+000	3.9075336E-001	8.319387276944461E-001	1.404788866723888E+004
1.000000000000000E+000	3.9150307E-001	8.322515191915976E-001	1.404804166724614E+004
1.000000000000000E+000	3.9229843E-001	8.325494377845448E-001	1.404819366725336E+004
1.000000000000000E+000	3.9299917E-001	8.327386708411044E-001	1.404834566726058E+004
1.000000000000000E+000	3.9377484E-001	8.330193538681137E-001	1.404849966726790E+004
1.000000000000000E+000	3.9454207E-001	8.331578590708659E-001	1.404865166727512E+004
1.000000000000000E+000	3.9529833E-001	8.333648143977399E-001	1.404880366728234E+004
1.000000000000000E+000	3.9609301E-001	8.336878590181058E-001	1.404895766728965E+004
1.000000000000000E+000	3.9684960E-001	8.339619716188826E-001	1.404910966729687E+004
1.000000000000000E+000	3.9757943E-001	8.342317749224861E-001	1.404926166730409E+004
1.000000000000000E+000	3.9836800E-001	8.342509224958516E-001	1.404941566731140E+004
1.000000000000000E+000	3.9908361E-001	8.344768047489808E-001	1.404956766731862E+004
1.000000000000000E+000	3.9988795E-001	8.346181144758980E-001	1.404971966732584E+004
1.000000000000000E+000	4.0062326E-001	8.347995995118991E-001	1.404987266733311E+004
1.000000000000000E+000	4.0143117E-001	8.350753367418307E-001	1.405002566734038E+004
1.000000000000000E+000	4.0215713E-001	8.353765932036090E-001	1.405017766734760E+004
1.000000000000000E+000	4.0293404E-001	8.355234111255712E-001	1.405032966735482E+004
1.000000000000000E+000	4.0370294E-001	8.358755672407230E-001	1.405048366736213E+004
1.000000000000000E+000	4.0446147E-001	8.359514275866751E-001	1.405063566736935E+004
1.000000000000000E+000	4.0523097E-001	8.361848435720187E-001	1.405078766737657E+004
1.000000000000000E+000	4.0597174E-001	8.365583274801383E-001	1.405094166738389E+004
